item_id,order_id,prod_id,qty,mrp,discount_amount,selling_price,cogs
ITEM_0042727,ORD_029408,PRD_0011,1,3080.0,1355.2,1724.8,1520.13
ITEM_0042728,ORD_029409,PRD_0073,1,3880.0,1513.2,2366.8,1937.5
ITEM_0042729,ORD_029410,PRD_0095,1,5420.0,2439.0,2981.0,2495.39
ITEM_0042730,ORD_029411,PRD_0155,1,1630.0,423.8,1206.2,735.77
ITEM_0042731,ORD_029412,PRD_0095,1,5420.0,2384.8,3035.2,2495.39
ITEM_0042732,ORD_029413,PRD_0049,1,2230.0,1137.3,1092.7,1136.51
ITEM_0042733,ORD_029414,PRD_0004,1,1730.0,622.8,1107.2,869.03
ITEM_0042734,ORD_029415,PRD_0093,1,2900.0,435.0,2465.0,1287.82
ITEM_0042735,ORD_029416,PRD_0130,1,540.0,151.2,388.8,238.86
ITEM_0042736,ORD_029417,PRD_0054,1,2080.0,1040.0,1040.0,890.97
ITEM_0042737,ORD_029418,PRD_0128,1,1080.0,226.8,853.2,529.51
ITEM_0042738,ORD_029419,PRD_0126,1,410.0,131.2,278.8,181.41
ITEM_0042739,ORD_029420,PRD_0174,1,1810.0,524.9,1285.1,888.77
ITEM_0042740,ORD_029421,PRD_0109,1,4400.0,1364.0,3036.0,2379.56
ITEM_0042741,ORD_029422,PRD_0136,1,920.0,340.4,579.6,388.61
ITEM_0042742,ORD_029423,PRD_0057,1,1900.0,361.0,1539.0,953.53
ITEM_0042743,ORD_029424,PRD_0047,1,2460.0,1057.8,1402.2,1167.97
ITEM_0042744,ORD_029424,PRD_0084,1,4470.0,1743.3,2726.7,2052.55
ITEM_0042745,ORD_029425,PRD_0161,1,1760.0,299.2,1460.8,832.47
ITEM_0042746,ORD_029426,PRD_0070,1,4370.0,2053.9,2316.1,2300.48
ITEM_0042747,ORD_029427,PRD_0069,1,4200.0,2226.0,1974.0,2138.43
ITEM_0042748,ORD_029428,PRD_0154,1,1510.0,377.5,1132.5,747.37
ITEM_0042749,ORD_029429,PRD_0066,1,3200.0,1792.0,1408.0,1718.2
ITEM_0042750,ORD_029430,PRD_0166,1,620.0,223.2,396.8,328.37
ITEM_0042751,ORD_029431,PRD_0051,1,1690.0,270.4,1419.6,797.32
ITEM_0042752,ORD_029431,PRD_0140,1,530.0,174.9,355.1,289.8
ITEM_0042753,ORD_029431,PRD_0167,1,1450.0,290.0,1160.0,692.53
ITEM_0042754,ORD_029432,PRD_0109,1,4400.0,968.0,3432.0,2379.56
ITEM_0042755,ORD_029433,PRD_0077,1,4420.0,1458.6,2961.4,2156.37
ITEM_0042756,ORD_029434,PRD_0027,1,940.0,479.4,460.6,454.28
ITEM_0042757,ORD_029435,PRD_0178,1,2390.0,310.7,2079.3,1295.01
ITEM_0042758,ORD_029436,PRD_0099,1,4310.0,560.3,3749.7,2160.98
ITEM_0042759,ORD_029437,PRD_0017,1,1330.0,784.7,545.3,689.95
ITEM_0042760,ORD_029438,PRD_0131,1,820.0,401.8,418.2,431.29
ITEM_0042761,ORD_029439,PRD_0067,1,2980.0,864.2,2115.8,1500.06
ITEM_0042762,ORD_029439,PRD_0016,1,1540.0,323.4,1216.6,690.76
ITEM_0042763,ORD_029440,PRD_0059,1,2530.0,1062.6,1467.4,1330.78
ITEM_0042764,ORD_029441,PRD_0066,1,3200.0,576.0,2624.0,1718.2
ITEM_0042765,ORD_029442,PRD_0007,1,1820.0,637.0,1183.0,819.32
ITEM_0042766,ORD_029443,PRD_0057,1,1900.0,703.0,1197.0,953.53
ITEM_0042767,ORD_029444,PRD_0078,1,4290.0,2316.6,1973.4,2082.52
ITEM_0042768,ORD_029444,PRD_0004,1,1730.0,622.8,1107.2,869.03
ITEM_0042769,ORD_029445,PRD_0032,1,2410.0,337.4,2072.6,1182.23
ITEM_0042770,ORD_029446,PRD_0021,1,1560.0,358.8,1201.2,839.85
ITEM_0042771,ORD_029446,PRD_0093,1,2900.0,638.0,2262.0,1287.82
ITEM_0042772,ORD_029446,PRD_0147,1,630.0,126.0,504.0,336.48
ITEM_0042773,ORD_029447,PRD_0012,1,1200.0,240.0,960.0,648.91
ITEM_0042774,ORD_029447,PRD_0081,1,3580.0,429.6,3150.4,1581.97
ITEM_0042775,ORD_029447,PRD_0178,1,2390.0,740.9,1649.1,1295.01
ITEM_0042776,ORD_029448,PRD_0166,1,620.0,142.6,477.4,328.37
ITEM_0042777,ORD_029449,PRD_0036,1,1970.0,492.5,1477.5,869.83
ITEM_0042778,ORD_029450,PRD_0089,1,4360.0,1569.6,2790.4,2206.53
ITEM_0042779,ORD_029450,PRD_0127,1,810.0,283.5,526.5,342.35
ITEM_0042780,ORD_029451,PRD_0013,1,2980.0,745.0,2235.0,1347.84
ITEM_0042781,ORD_029451,PRD_0053,1,1090.0,403.3,686.7,516.21
ITEM_0042782,ORD_029452,PRD_0063,1,2470.0,494.0,1976.0,1193.67
ITEM_0042783,ORD_029452,PRD_0047,1,2460.0,516.6,1943.4,1167.97
ITEM_0042784,ORD_029452,PRD_0140,1,530.0,127.2,402.8,289.8
ITEM_0042785,ORD_029453,PRD_0096,1,5180.0,2900.8,2279.2,2567.53
ITEM_0042786,ORD_029454,PRD_0152,1,1060.0,445.2,614.8,543.66
ITEM_0042787,ORD_029455,PRD_0117,1,2760.0,1324.8,1435.2,1317.73
ITEM_0042788,ORD_029455,PRD_0141,1,1230.0,701.1,528.9,524.62
ITEM_0042789,ORD_029456,PRD_0067,1,2980.0,1281.4,1698.6,1500.06
ITEM_0042790,ORD_029457,PRD_0050,1,1700.0,884.0,816.0,720.35
ITEM_0042791,ORD_029457,PRD_0146,1,910.0,445.9,464.1,449.19
ITEM_0042792,ORD_029458,PRD_0155,1,1630.0,635.7,994.3,735.77
ITEM_0042793,ORD_029459,PRD_0076,1,1790.0,1074.0,716.0,761.26
ITEM_0042794,ORD_029460,PRD_0017,1,1330.0,518.7,811.3,689.95
ITEM_0042795,ORD_029461,PRD_0046,1,2160.0,885.6,1274.4,1165.04
ITEM_0042796,ORD_029462,PRD_0008,1,1460.0,540.2,919.8,615.71
ITEM_0042797,ORD_029463,PRD_0103,1,4700.0,1363.0,3337.0,2080.28
ITEM_0042798,ORD_029464,PRD_0029,1,1130.0,327.7,802.3,570.65
ITEM_0042799,ORD_029465,PRD_0025,1,2370.0,853.2,1516.8,1106.82
ITEM_0042800,ORD_029465,PRD_0126,1,410.0,200.9,209.1,181.41
ITEM_0042801,ORD_029466,PRD_0034,1,1770.0,725.7,1044.3,757.68
ITEM_0042802,ORD_029467,PRD_0080,1,4360.0,2005.6,2354.4,2190.12
ITEM_0042803,ORD_029467,PRD_0075,1,1550.0,883.5,666.5,673.01
ITEM_0042804,ORD_029467,PRD_0159,1,1030.0,556.2,473.8,539.36
ITEM_0042805,ORD_029468,PRD_0035,1,870.0,147.9,722.1,444.13
ITEM_0042806,ORD_029469,PRD_0064,1,2330.0,908.7,1421.3,1015.65
ITEM_0042807,ORD_029470,PRD_0017,1,1330.0,372.4,957.6,689.95
ITEM_0042808,ORD_029471,PRD_0012,1,1200.0,204.0,996.0,648.91
ITEM_0042809,ORD_029471,PRD_0089,1,4360.0,523.2,3836.8,2206.53
ITEM_0042810,ORD_029472,PRD_0108,1,3810.0,1562.1,2247.9,1772.0
ITEM_0042811,ORD_029472,PRD_0140,1,530.0,318.0,212.0,289.8
ITEM_0042812,ORD_029472,PRD_0075,1,1550.0,837.0,713.0,673.01
ITEM_0042813,ORD_029473,PRD_0021,1,1560.0,468.0,1092.0,839.85
ITEM_0042814,ORD_029474,PRD_0149,1,930.0,492.9,437.1,442.31
ITEM_0042815,ORD_029475,PRD_0014,1,1380.0,772.8,607.2,637.52
ITEM_0042816,ORD_029476,PRD_0091,1,2100.0,252.0,1848.0,1134.3
ITEM_0042817,ORD_029477,PRD_0030,1,3020.0,1781.8,1238.2,1652.42
ITEM_0042818,ORD_029478,PRD_0166,1,620.0,353.4,266.6,328.37
ITEM_0042819,ORD_029479,PRD_0110,1,5250.0,2887.5,2362.5,2658.57
ITEM_0042820,ORD_029480,PRD_0079,1,1420.0,355.0,1065.0,780.66
ITEM_0042821,ORD_029481,PRD_0106,1,5420.0,2547.4,2872.6,2494.8
ITEM_0042822,ORD_029482,PRD_0056,1,2540.0,304.8,2235.2,1352.3
ITEM_0042823,ORD_029482,PRD_0042,1,870.0,278.4,591.6,453.89
ITEM_0042824,ORD_029483,PRD_0044,1,840.0,268.8,571.2,444.74
ITEM_0042825,ORD_029484,PRD_0138,1,940.0,488.8,451.2,475.93
ITEM_0042826,ORD_029485,PRD_0085,1,2040.0,1224.0,816.0,864.09
ITEM_0042827,ORD_029486,PRD_0174,1,1810.0,760.2,1049.8,888.77
ITEM_0042828,ORD_029486,PRD_0133,1,940.0,554.6,385.4,482.89
ITEM_0042829,ORD_029486,PRD_0047,1,2460.0,1057.8,1402.2,1167.97
ITEM_0042830,ORD_029487,PRD_0020,1,1870.0,355.3,1514.7,927.63
ITEM_0042831,ORD_029488,PRD_0079,1,1420.0,298.2,1121.8,780.66
ITEM_0042832,ORD_029489,PRD_0121,1,790.0,189.6,600.4,422.4
ITEM_0042833,ORD_029490,PRD_0071,1,3660.0,1866.6,1793.4,1845.99
ITEM_0042834,ORD_029491,PRD_0178,1,2390.0,860.4,1529.6,1295.01
ITEM_0042835,ORD_029492,PRD_0020,1,1870.0,561.0,1309.0,927.63
ITEM_0042836,ORD_029492,PRD_0004,1,1730.0,449.8,1280.2,869.03
ITEM_0042837,ORD_029493,PRD_0061,1,3880.0,814.8,3065.2,2094.26
ITEM_0042838,ORD_029494,PRD_0143,1,790.0,458.2,331.8,374.12
ITEM_0042839,ORD_029495,PRD_0112,1,4630.0,1944.6,2685.4,2498.8
ITEM_0042840,ORD_029495,PRD_0007,1,1820.0,709.8,1110.2,819.32
ITEM_0042841,ORD_029496,PRD_0015,1,2810.0,1292.6,1517.4,1375.3
ITEM_0042842,ORD_029497,PRD_0056,1,2540.0,1092.2,1447.8,1352.3
ITEM_0042843,ORD_029497,PRD_0071,1,3660.0,2086.2,1573.8,1845.99
ITEM_0042844,ORD_029498,PRD_0017,1,1330.0,359.1,970.9,689.95
ITEM_0042845,ORD_029499,PRD_0164,1,1990.0,835.8,1154.2,860.0
ITEM_0042846,ORD_029500,PRD_0119,1,2250.0,360.0,1890.0,1188.69
ITEM_0042847,ORD_029501,PRD_0033,1,2960.0,1036.0,1924.0,1296.75
ITEM_0042848,ORD_029501,PRD_0176,1,1270.0,165.1,1104.9,615.37
ITEM_0042849,ORD_029502,PRD_0101,1,3790.0,871.7,2918.3,1915.53
ITEM_0042850,ORD_029503,PRD_0006,1,3190.0,733.7,2456.3,1355.64
ITEM_0042851,ORD_029504,PRD_0088,1,4150.0,788.5,3361.5,1812.07
ITEM_0042852,ORD_029504,PRD_0009,1,2450.0,563.5,1886.5,1254.99
ITEM_0042853,ORD_029504,PRD_0078,1,4290.0,1115.4,3174.6,2082.52
ITEM_0042854,ORD_029505,PRD_0095,1,5420.0,3089.4,2330.6,2495.39
ITEM_0042855,ORD_029505,PRD_0007,1,1820.0,1055.6,764.4,819.32
ITEM_0042856,ORD_029506,PRD_0063,1,2470.0,1432.6,1037.4,1193.67
ITEM_0042857,ORD_029506,PRD_0020,1,1870.0,1028.5,841.5,927.63
ITEM_0042858,ORD_029506,PRD_0136,1,920.0,404.8,515.2,388.61
ITEM_0042859,ORD_029507,PRD_0006,1,3190.0,574.2,2615.8,1355.64
ITEM_0042860,ORD_029507,PRD_0037,1,1120.0,246.4,873.6,603.32
ITEM_0042861,ORD_029508,PRD_0093,1,2900.0,1073.0,1827.0,1287.82
ITEM_0042862,ORD_029508,PRD_0175,1,2120.0,805.6,1314.4,910.19
ITEM_0042863,ORD_029509,PRD_0030,1,3020.0,785.2,2234.8,1652.42
ITEM_0042864,ORD_029510,PRD_0020,1,1870.0,841.5,1028.5,927.63
ITEM_0042865,ORD_029511,PRD_0011,1,3080.0,1047.2,2032.8,1520.13
ITEM_0042866,ORD_029511,PRD_0067,1,2980.0,417.2,2562.8,1500.06
ITEM_0042867,ORD_029511,PRD_0061,1,3880.0,931.2,2948.8,2094.26
ITEM_0042868,ORD_029512,PRD_0027,1,940.0,159.8,780.2,454.28
ITEM_0042869,ORD_029513,PRD_0086,1,2890.0,578.0,2312.0,1484.16
ITEM_0042870,ORD_029514,PRD_0108,1,3810.0,533.4,3276.6,1772.0
ITEM_0042871,ORD_029515,PRD_0020,1,1870.0,374.0,1496.0,927.63
ITEM_0042872,ORD_029516,PRD_0049,1,2230.0,758.2,1471.8,1136.51
ITEM_0042873,ORD_029516,PRD_0064,1,2330.0,419.4,1910.6,1015.65
ITEM_0042874,ORD_029517,PRD_0054,1,2080.0,332.8,1747.2,890.97
ITEM_0042875,ORD_029518,PRD_0140,1,530.0,227.9,302.1,289.8
ITEM_0042876,ORD_029518,PRD_0159,1,1030.0,473.8,556.2,539.36
ITEM_0042877,ORD_029518,PRD_0149,1,930.0,520.8,409.2,442.31
ITEM_0042878,ORD_029519,PRD_0105,1,5210.0,1927.7,3282.3,2582.76
ITEM_0042879,ORD_029519,PRD_0032,1,2410.0,698.9,1711.1,1182.23
ITEM_0042880,ORD_029519,PRD_0154,1,1510.0,196.3,1313.7,747.37
ITEM_0042881,ORD_029520,PRD_0055,1,2660.0,771.4,1888.6,1140.18
ITEM_0042882,ORD_029521,PRD_0077,1,4420.0,1193.4,3226.6,2156.37
ITEM_0042883,ORD_029522,PRD_0014,1,1380.0,276.0,1104.0,637.52
ITEM_0042884,ORD_029523,PRD_0019,1,1800.0,504.0,1296.0,875.5
ITEM_0042885,ORD_029524,PRD_0052,1,1110.0,277.5,832.5,529.18
ITEM_0042886,ORD_029524,PRD_0080,1,4360.0,1090.0,3270.0,2190.12
ITEM_0042887,ORD_029525,PRD_0160,1,1600.0,800.0,800.0,769.38
ITEM_0042888,ORD_029526,PRD_0035,1,870.0,487.2,382.8,444.13
ITEM_0042889,ORD_029527,PRD_0066,1,3200.0,1376.0,1824.0,1718.2
ITEM_0042890,ORD_029528,PRD_0122,1,720.0,158.4,561.6,380.6
ITEM_0042891,ORD_029529,PRD_0022,1,2800.0,1176.0,1624.0,1494.75
ITEM_0042892,ORD_029530,PRD_0040,1,2980.0,1579.4,1400.6,1440.73
ITEM_0042893,ORD_029531,PRD_0083,1,1890.0,869.4,1020.6,983.94
ITEM_0042894,ORD_029531,PRD_0117,1,2760.0,1352.4,1407.6,1317.73
ITEM_0042895,ORD_029532,PRD_0018,1,1520.0,212.8,1307.2,691.13
ITEM_0042896,ORD_029533,PRD_0176,1,1270.0,203.2,1066.8,615.37
ITEM_0042897,ORD_029534,PRD_0003,1,2390.0,478.0,1912.0,1084.85
ITEM_0042898,ORD_029535,PRD_0130,1,540.0,129.6,410.4,238.86
ITEM_0042899,ORD_029535,PRD_0125,1,1110.0,244.2,865.8,474.27
ITEM_0042900,ORD_029536,PRD_0128,1,1080.0,140.4,939.6,529.51
ITEM_0042901,ORD_029536,PRD_0038,1,2080.0,312.0,1768.0,1062.9
ITEM_0042902,ORD_029537,PRD_0052,1,1110.0,199.8,910.2,529.18
ITEM_0042903,ORD_029537,PRD_0081,1,3580.0,465.4,3114.6,1581.97
ITEM_0042904,ORD_029538,PRD_0177,1,1860.0,1097.4,762.6,989.85
ITEM_0042905,ORD_029539,PRD_0136,1,920.0,119.6,800.4,388.61
ITEM_0042906,ORD_029540,PRD_0105,1,5210.0,1875.6,3334.4,2582.76
ITEM_0042907,ORD_029541,PRD_0094,1,2510.0,426.7,2083.3,1080.08
ITEM_0042908,ORD_029541,PRD_0156,1,2370.0,308.1,2061.9,1266.19
ITEM_0042909,ORD_029542,PRD_0135,1,800.0,200.0,600.0,422.36
ITEM_0042910,ORD_029542,PRD_0150,1,1140.0,421.8,718.2,558.81
ITEM_0042911,ORD_029543,PRD_0125,1,1110.0,344.1,765.9,474.27
ITEM_0042912,ORD_029544,PRD_0056,1,2540.0,457.2,2082.8,1352.3
ITEM_0042913,ORD_029544,PRD_0011,1,3080.0,1108.8,1971.2,1520.13
ITEM_0042914,ORD_029545,PRD_0005,1,2930.0,1552.9,1377.1,1429.18
ITEM_0042915,ORD_029546,PRD_0045,1,2290.0,1007.6,1282.4,1183.55
ITEM_0042916,ORD_029547,PRD_0176,1,1270.0,203.2,1066.8,615.37
ITEM_0042917,ORD_029548,PRD_0118,1,1520.0,410.4,1109.6,639.61
ITEM_0042918,ORD_029548,PRD_0112,1,4630.0,601.9,4028.1,2498.8
ITEM_0042919,ORD_029549,PRD_0058,1,1180.0,708.0,472.0,634.75
ITEM_0042920,ORD_029549,PRD_0018,1,1520.0,760.0,760.0,691.13
ITEM_0042921,ORD_029550,PRD_0021,1,1560.0,639.6,920.4,839.85
ITEM_0042922,ORD_029551,PRD_0063,1,2470.0,1333.8,1136.2,1193.67
ITEM_0042923,ORD_029551,PRD_0119,1,2250.0,832.5,1417.5,1188.69
ITEM_0042924,ORD_029551,PRD_0004,1,1730.0,986.1,743.9,869.03
ITEM_0042925,ORD_029552,PRD_0104,1,3200.0,960.0,2240.0,1358.82
ITEM_0042926,ORD_029552,PRD_0176,1,1270.0,406.4,863.6,615.37
ITEM_0042927,ORD_029552,PRD_0059,1,2530.0,430.1,2099.9,1330.78
ITEM_0042928,ORD_029553,PRD_0158,1,790.0,229.1,560.9,424.73
ITEM_0042929,ORD_029553,PRD_0015,1,2810.0,421.5,2388.5,1375.3
ITEM_0042930,ORD_029554,PRD_0032,1,2410.0,1084.5,1325.5,1182.23
ITEM_0042931,ORD_029555,PRD_0085,1,2040.0,408.0,1632.0,864.09
ITEM_0042932,ORD_029556,PRD_0130,1,540.0,156.6,383.4,238.86
ITEM_0042933,ORD_029557,PRD_0008,1,1460.0,248.2,1211.8,615.71
ITEM_0042934,ORD_029557,PRD_0010,1,1810.0,271.5,1538.5,989.92
ITEM_0042935,ORD_029558,PRD_0054,1,2080.0,977.6,1102.4,890.97
ITEM_0042936,ORD_029559,PRD_0007,1,1820.0,691.6,1128.4,819.32
ITEM_0042937,ORD_029560,PRD_0135,1,800.0,152.0,648.0,422.36
ITEM_0042938,ORD_029561,PRD_0070,1,4370.0,1311.0,3059.0,2300.48
ITEM_0042939,ORD_029562,PRD_0009,1,2450.0,1200.5,1249.5,1254.99
ITEM_0042940,ORD_029562,PRD_0058,1,1180.0,554.6,625.4,634.75
ITEM_0042941,ORD_029563,PRD_0178,1,2390.0,764.8,1625.2,1295.01
ITEM_0042942,ORD_029564,PRD_0060,1,1400.0,490.0,910.0,755.12
ITEM_0042943,ORD_029565,PRD_0075,1,1550.0,403.0,1147.0,673.01
ITEM_0042944,ORD_029566,PRD_0005,1,2930.0,351.6,2578.4,1429.18
ITEM_0042945,ORD_029566,PRD_0091,1,2100.0,315.0,1785.0,1134.3
ITEM_0042946,ORD_029567,PRD_0171,1,1720.0,361.2,1358.8,942.69
ITEM_0042947,ORD_029568,PRD_0033,1,2960.0,1776.0,1184.0,1296.75
ITEM_0042948,ORD_029569,PRD_0045,1,2290.0,412.2,1877.8,1183.55
ITEM_0042949,ORD_029570,PRD_0150,1,1140.0,250.8,889.2,558.81
ITEM_0042950,ORD_029570,PRD_0008,1,1460.0,438.0,1022.0,615.71
ITEM_0042951,ORD_029570,PRD_0011,1,3080.0,739.2,2340.8,1520.13
ITEM_0042952,ORD_029571,PRD_0102,1,2520.0,302.4,2217.6,1317.37
ITEM_0042953,ORD_029571,PRD_0009,1,2450.0,710.5,1739.5,1254.99
ITEM_0042954,ORD_029572,PRD_0010,1,1810.0,470.6,1339.4,989.92
ITEM_0042955,ORD_029573,PRD_0068,1,2080.0,353.6,1726.4,975.31
ITEM_0042956,ORD_029574,PRD_0124,1,450.0,193.5,256.5,222.39
ITEM_0042957,ORD_029575,PRD_0123,1,1040.0,176.8,863.2,510.36
ITEM_0042958,ORD_029575,PRD_0121,1,790.0,126.4,663.6,422.4
ITEM_0042959,ORD_029575,PRD_0101,1,3790.0,682.2,3107.8,1915.53
ITEM_0042960,ORD_029576,PRD_0129,1,330.0,49.5,280.5,176.41
ITEM_0042961,ORD_029577,PRD_0149,1,930.0,120.9,809.1,442.31
ITEM_0042962,ORD_029578,PRD_0170,1,2100.0,273.0,1827.0,1125.32
ITEM_0042963,ORD_029579,PRD_0157,1,1850.0,277.5,1572.5,843.02
ITEM_0042964,ORD_029579,PRD_0113,1,2720.0,870.4,1849.6,1169.52
ITEM_0042965,ORD_029579,PRD_0065,1,2590.0,958.3,1631.7,1265.43
ITEM_0042966,ORD_029580,PRD_0132,1,760.0,372.4,387.6,355.44
ITEM_0042967,ORD_029581,PRD_0095,1,5420.0,921.4,4498.6,2495.39
ITEM_0042968,ORD_029582,PRD_0106,1,5420.0,2005.4,3414.6,2494.8
ITEM_0042969,ORD_029583,PRD_0002,1,1630.0,603.1,1026.9,849.55
ITEM_0042970,ORD_029584,PRD_0074,1,2670.0,1121.4,1548.6,1213.94
ITEM_0042971,ORD_029585,PRD_0031,1,860.0,172.0,688.0,363.04
ITEM_0042972,ORD_029585,PRD_0141,1,1230.0,221.4,1008.6,524.62
ITEM_0042973,ORD_029586,PRD_0126,1,410.0,237.8,172.2,181.41
ITEM_0042974,ORD_029586,PRD_0167,1,1450.0,739.5,710.5,692.53
ITEM_0042975,ORD_029587,PRD_0012,1,1200.0,348.0,852.0,648.91
ITEM_0042976,ORD_029587,PRD_0131,1,820.0,139.4,680.6,431.29
ITEM_0042977,ORD_029588,PRD_0080,1,4360.0,784.8,3575.2,2190.12
ITEM_0042978,ORD_029588,PRD_0052,1,1110.0,188.7,921.3,529.18
ITEM_0042979,ORD_029589,PRD_0113,1,2720.0,1523.2,1196.8,1169.52
ITEM_0042980,ORD_029590,PRD_0067,1,2980.0,1102.6,1877.4,1500.06
ITEM_0042981,ORD_029590,PRD_0128,1,1080.0,475.2,604.8,529.51
ITEM_0042982,ORD_029591,PRD_0161,1,1760.0,352.0,1408.0,832.47
ITEM_0042983,ORD_029591,PRD_0124,1,450.0,126.0,324.0,222.39
ITEM_0042984,ORD_029592,PRD_0176,1,1270.0,317.5,952.5,615.37
ITEM_0042985,ORD_029592,PRD_0081,1,3580.0,680.2,2899.8,1581.97
ITEM_0042986,ORD_029593,PRD_0176,1,1270.0,533.4,736.6,615.37
ITEM_0042987,ORD_029594,PRD_0130,1,540.0,81.0,459.0,238.86
ITEM_0042988,ORD_029594,PRD_0153,1,840.0,252.0,588.0,447.68
ITEM_0042989,ORD_029595,PRD_0073,1,3880.0,1784.8,2095.2,1937.5
ITEM_0042990,ORD_029596,PRD_0080,1,4360.0,610.4,3749.6,2190.12
ITEM_0042991,ORD_029597,PRD_0096,1,5180.0,1450.4,3729.6,2567.53
ITEM_0042992,ORD_029597,PRD_0015,1,2810.0,365.3,2444.7,1375.3
ITEM_0042993,ORD_029598,PRD_0013,1,2980.0,1132.4,1847.6,1347.84
ITEM_0042994,ORD_029599,PRD_0062,1,3390.0,1898.4,1491.6,1643.77
ITEM_0042995,ORD_029600,PRD_0114,1,3470.0,1873.8,1596.2,1715.39
ITEM_0042996,ORD_029601,PRD_0135,1,800.0,168.0,632.0,422.36
ITEM_0042997,ORD_029601,PRD_0175,1,2120.0,466.4,1653.6,910.19
ITEM_0042998,ORD_029602,PRD_0127,1,810.0,210.6,599.4,342.35
ITEM_0042999,ORD_029603,PRD_0061,1,3880.0,1164.0,2716.0,2094.26
ITEM_0043000,ORD_029604,PRD_0024,1,1170.0,421.2,748.8,639.91
ITEM_0043001,ORD_029605,PRD_0111,1,4040.0,2060.4,1979.6,1978.17
ITEM_0043002,ORD_029606,PRD_0152,1,1060.0,392.2,667.8,543.66
ITEM_0043003,ORD_029607,PRD_0073,1,3880.0,892.4,2987.6,1937.5
ITEM_0043004,ORD_029607,PRD_0051,1,1690.0,473.2,1216.8,797.32
ITEM_0043005,ORD_029607,PRD_0045,1,2290.0,824.4,1465.6,1183.55
ITEM_0043006,ORD_029608,PRD_0001,1,3100.0,1798.0,1302.0,1481.52
ITEM_0043007,ORD_029609,PRD_0170,1,2100.0,420.0,1680.0,1125.32
ITEM_0043008,ORD_029610,PRD_0067,1,2980.0,387.4,2592.6,1500.06
ITEM_0043009,ORD_029611,PRD_0012,1,1200.0,636.0,564.0,648.91
ITEM_0043010,ORD_029611,PRD_0161,1,1760.0,897.6,862.4,832.47
ITEM_0043011,ORD_029611,PRD_0028,1,2880.0,1094.4,1785.6,1304.06
ITEM_0043012,ORD_029612,PRD_0089,1,4360.0,1351.6,3008.4,2206.53
ITEM_0043013,ORD_029613,PRD_0084,1,4470.0,1117.5,3352.5,2052.55
ITEM_0043014,ORD_029614,PRD_0004,1,1730.0,415.2,1314.8,869.03
ITEM_0043015,ORD_029615,PRD_0080,1,4360.0,2310.8,2049.2,2190.12
ITEM_0043016,ORD_029616,PRD_0109,1,4400.0,2288.0,2112.0,2379.56
ITEM_0043017,ORD_029617,PRD_0072,1,4280.0,1540.8,2739.2,2048.08
ITEM_0043018,ORD_029617,PRD_0113,1,2720.0,1006.4,1713.6,1169.52
ITEM_0043019,ORD_029618,PRD_0088,1,4150.0,1909.0,2241.0,1812.07
ITEM_0043020,ORD_029618,PRD_0040,1,2980.0,1758.2,1221.8,1440.73
ITEM_0043021,ORD_029619,PRD_0107,1,4910.0,982.0,3928.0,2168.75
ITEM_0043022,ORD_029620,PRD_0091,1,2100.0,735.0,1365.0,1134.3
ITEM_0043023,ORD_029620,PRD_0030,1,3020.0,483.2,2536.8,1652.42
ITEM_0043024,ORD_029621,PRD_0085,1,2040.0,856.8,1183.2,864.09
ITEM_0043025,ORD_029622,PRD_0170,1,2100.0,336.0,1764.0,1125.32
ITEM_0043026,ORD_029623,PRD_0135,1,800.0,280.0,520.0,422.36
ITEM_0043027,ORD_029623,PRD_0033,1,2960.0,828.8,2131.2,1296.75
ITEM_0043028,ORD_029624,PRD_0097,1,3530.0,811.9,2718.1,1817.16
ITEM_0043029,ORD_029624,PRD_0165,1,540.0,156.6,383.4,267.06
ITEM_0043030,ORD_029625,PRD_0111,1,4040.0,2141.2,1898.8,1978.17
ITEM_0043031,ORD_029626,PRD_0086,1,2890.0,1676.2,1213.8,1484.16
ITEM_0043032,ORD_029627,PRD_0176,1,1270.0,241.3,1028.7,615.37
ITEM_0043033,ORD_029628,PRD_0176,1,1270.0,215.9,1054.1,615.37
ITEM_0043034,ORD_029628,PRD_0013,1,2980.0,1013.2,1966.8,1347.84
ITEM_0043035,ORD_029628,PRD_0173,1,580.0,92.8,487.2,263.61
ITEM_0043036,ORD_029629,PRD_0027,1,940.0,310.2,629.8,454.28
ITEM_0043037,ORD_029629,PRD_0115,1,1860.0,669.6,1190.4,1014.04
ITEM_0043038,ORD_029629,PRD_0080,1,4360.0,610.4,3749.6,2190.12
ITEM_0043039,ORD_029630,PRD_0158,1,790.0,339.7,450.3,424.73
ITEM_0043040,ORD_029630,PRD_0052,1,1110.0,455.1,654.9,529.18
ITEM_0043041,ORD_029631,PRD_0052,1,1110.0,144.3,965.7,529.18
ITEM_0043042,ORD_029631,PRD_0167,1,1450.0,391.5,1058.5,692.53
ITEM_0043043,ORD_029632,PRD_0136,1,920.0,193.2,726.8,388.61
ITEM_0043044,ORD_029632,PRD_0124,1,450.0,76.5,373.5,222.39
ITEM_0043045,ORD_029633,PRD_0179,1,1810.0,868.8,941.2,814.33
ITEM_0043046,ORD_029633,PRD_0131,1,820.0,303.4,516.6,431.29
ITEM_0043047,ORD_029634,PRD_0007,1,1820.0,473.2,1346.8,819.32
ITEM_0043048,ORD_029634,PRD_0155,1,1630.0,374.9,1255.1,735.77
ITEM_0043049,ORD_029634,PRD_0043,1,840.0,218.4,621.6,426.4
