order_id,cust_id,order_date,delivery_date,order_status,payment_mode,sale_event,gross_gmv,discount_amount,net_gmv,order_cogs
ORD_032568,CUST_09212,2024-09-07,2024-09-09,Delivered,UPI,BAU Regular,1720.0,378.4,1341.6,942.69
ORD_032569,CUST_09842,2025-09-13,2025-09-19,Delivered,UPI,BAU Regular,5420.0,1517.6,3902.4,2495.39
ORD_032570,CUST_06746,2025-05-16,,RTO,UPI,BAU Regular,12280.0,2939.8,9340.2,6042.92
ORD_032571,CUST_08184,2025-12-29,2026-01-02,Returned,UPI,EORS / BFF Event,4930.0,2452.0,2478.0,2161.35
ORD_032572,CUST_05699,2024-05-30,2024-06-03,Delivered,Debit Card,BAU Regular,4240.0,1053.9,3186.1,2086.03
ORD_032573,CUST_07379,2024-10-27,2024-10-29,Delivered,UPI,EORS / BFF Event,1970.0,970.6,999.4,837.31
ORD_032574,CUST_11546,2025-09-02,2025-09-06,Delivered,Credit Card,BAU Regular,2470.0,839.8,1630.2,1193.67
ORD_032575,CUST_11899,2024-06-22,,RTO,COD,EORS / BFF Event,2670.0,1308.3,1361.7,1213.94
ORD_032576,CUST_07456,2024-05-13,2024-05-17,Delivered,COD,BAU Regular,2310.0,643.3,1666.7,1204.31
ORD_032577,CUST_06835,2024-11-20,2024-11-22,Returned,Credit Card,BAU Regular,4250.0,1173.7,3076.3,2037.82
ORD_032578,CUST_04039,2024-10-21,2024-10-25,Delivered,Credit Card,EORS / BFF Event,2500.0,1073.0,1427.0,1191.73
ORD_032579,CUST_03741,2025-12-22,2025-12-26,Delivered,COD,EORS / BFF Event,1230.0,713.4,516.6,524.62
ORD_032580,CUST_11280,2024-12-09,2024-12-13,Delivered,COD,EORS / BFF Event,1680.0,638.4,1041.6,729.83
ORD_032581,CUST_07971,2025-10-10,2025-10-16,Returned,Credit Card,EORS / BFF Event,4360.0,1831.2,2528.8,2190.12
ORD_032582,CUST_05459,2025-10-23,2025-10-29,Delivered,Credit Card,EORS / BFF Event,1760.0,1056.0,704.0,832.47
ORD_032583,CUST_07982,2024-05-17,2024-05-23,Delivered,Credit Card,BAU Regular,9740.0,2970.9,6769.1,4945.07
ORD_032584,CUST_01383,2025-06-22,2025-06-28,Delivered,COD,EORS / BFF Event,2160.0,799.2,1360.8,1165.04
ORD_032585,CUST_11500,2024-08-04,2024-08-08,Delivered,Credit Card,BAU Regular,1850.0,259.0,1591.0,843.02
ORD_032586,CUST_06124,2024-03-20,2024-03-24,Returned,Credit Card,BAU Regular,7750.0,2093.0,5657.0,3771.46
ORD_032587,CUST_03896,2025-10-17,2025-10-21,Delivered,UPI,EORS / BFF Event,2880.0,1641.6,1238.4,1304.06
ORD_032588,CUST_00204,2024-08-17,2024-08-20,Delivered,UPI,BAU Regular,2920.0,743.4,2176.6,1374.65
ORD_032589,CUST_08140,2024-10-02,2024-10-06,Delivered,COD,EORS / BFF Event,1200.0,588.0,612.0,648.91
ORD_032590,CUST_11708,2024-09-15,2024-09-21,Delivered,COD,BAU Regular,1810.0,506.8,1303.2,814.33
ORD_032591,CUST_06540,2024-06-14,2024-06-16,Delivered,UPI,EORS / BFF Event,5420.0,3143.6,2276.4,2494.8
ORD_032592,CUST_03880,2024-11-26,,RTO,COD,BAU Regular,740.0,177.6,562.4,333.31
ORD_032593,CUST_04978,2024-11-21,2024-11-26,Delivered,UPI,BAU Regular,810.0,170.1,639.9,342.35
ORD_032594,CUST_06737,2024-11-03,2024-11-06,Delivered,Credit Card,BAU Regular,2510.0,753.0,1757.0,1080.08
ORD_032595,CUST_08324,2025-11-10,2025-11-14,Delivered,UPI,BAU Regular,2880.0,547.2,2332.8,1304.06
ORD_032596,CUST_02057,2024-09-29,2024-10-02,Delivered,COD,BAU Regular,2760.0,797.2,1962.8,1316.57
ORD_032597,CUST_11433,2024-01-24,2024-01-29,Returned,UPI,BAU Regular,2880.0,416.0,2464.0,1313.33
ORD_032598,CUST_04921,2024-06-03,,Cancelled,Credit Card,EORS / BFF Event,1850.0,999.0,851.0,843.02
ORD_032599,CUST_07456,2025-06-25,2025-06-28,Delivered,COD,EORS / BFF Event,1810.0,724.0,1086.0,989.92
ORD_032600,CUST_11100,2025-03-17,2025-03-20,Delivered,Debit Card,BAU Regular,5490.0,870.1,4619.9,2670.7
ORD_032601,CUST_06767,2025-12-07,2025-12-09,Delivered,UPI,EORS / BFF Event,10110.0,5474.5,4635.5,4760.05
ORD_032602,CUST_08246,2025-06-11,2025-06-13,Delivered,Credit Card,EORS / BFF Event,6320.0,3067.8,3252.2,3111.94
ORD_032603,CUST_07524,2024-06-11,2024-06-17,Delivered,COD,EORS / BFF Event,2670.0,1281.6,1388.4,1213.94
ORD_032604,CUST_02878,2024-04-13,2024-04-19,Delivered,UPI,BAU Regular,8520.0,2527.7,5992.3,4112.55
ORD_032605,CUST_11658,2025-01-16,2025-01-19,Delivered,Credit Card,BAU Regular,1520.0,410.4,1109.6,691.13
ORD_032606,CUST_05637,2025-05-24,2025-05-29,Delivered,Debit Card,BAU Regular,3040.0,941.2,2098.8,1613.42
ORD_032607,CUST_01122,2024-05-24,2024-05-27,Returned,UPI,BAU Regular,1130.0,271.2,858.8,570.65
ORD_032608,CUST_11978,2025-03-27,2025-03-31,Delivered,COD,BAU Regular,720.0,244.8,475.2,380.6
ORD_032609,CUST_07720,2025-10-12,,RTO,UPI,EORS / BFF Event,1850.0,740.0,1110.0,843.02
ORD_032610,CUST_07220,2025-06-28,2025-07-04,Delivered,UPI,EORS / BFF Event,450.0,166.5,283.5,228.94
ORD_032611,CUST_11166,2025-05-23,2025-05-27,Delivered,COD,BAU Regular,2890.0,664.7,2225.3,1484.16
ORD_032612,CUST_06395,2025-08-15,2025-08-17,Delivered,UPI,BAU Regular,3610.0,825.0,2785.0,1666.97
ORD_032613,CUST_04257,2024-03-29,2024-04-01,Delivered,UPI,BAU Regular,1120.0,414.4,705.6,603.32
ORD_032614,CUST_01955,2024-06-16,2024-06-18,Returned,Credit Card,EORS / BFF Event,10100.0,4719.5,5380.5,4892.64
ORD_032615,CUST_09928,2024-01-29,2024-02-03,Delivered,UPI,BAU Regular,1970.0,591.0,1379.0,869.83
ORD_032616,CUST_03847,2024-05-05,2024-05-10,Delivered,Credit Card,BAU Regular,1170.0,210.6,959.4,639.91
ORD_032617,CUST_06118,2025-11-07,2025-11-13,Delivered,Credit Card,BAU Regular,4630.0,1296.4,3333.6,2498.8
ORD_032618,CUST_06003,2024-06-25,2024-06-30,Returned,Credit Card,EORS / BFF Event,6560.0,3356.7,3203.3,3349.67
ORD_032619,CUST_09039,2025-05-21,2025-05-24,Delivered,UPI,BAU Regular,2400.0,376.0,2024.0,1191.74
ORD_032620,CUST_08252,2025-06-10,2025-06-12,Delivered,UPI,EORS / BFF Event,1110.0,477.3,632.7,474.27
ORD_032621,CUST_05061,2025-05-06,2025-05-08,Delivered,COD,BAU Regular,1700.0,272.0,1428.0,720.35
ORD_032622,CUST_05110,2025-02-12,2025-02-15,Delivered,COD,BAU Regular,3980.0,803.9,3176.1,1778.04
ORD_032623,CUST_03222,2024-12-24,,RTO,Credit Card,EORS / BFF Event,1090.0,414.2,675.8,516.21
ORD_032624,CUST_03986,2024-11-13,2024-11-15,Delivered,UPI,BAU Regular,2530.0,328.9,2201.1,1330.78
ORD_032625,CUST_08613,2025-11-11,2025-11-16,Delivered,Debit Card,BAU Regular,870.0,304.5,565.5,453.89
ORD_032626,CUST_06611,2024-01-08,2024-01-13,Delivered,COD,BAU Regular,2590.0,492.1,2097.9,1265.43
ORD_032627,CUST_00532,2024-02-12,2024-02-14,Delivered,Credit Card,BAU Regular,940.0,235.0,705.0,454.28
ORD_032628,CUST_05988,2024-12-27,2025-01-01,Delivered,COD,EORS / BFF Event,5210.0,1979.8,3230.2,2362.66
ORD_032629,CUST_11603,2024-09-21,2024-09-23,Delivered,UPI,BAU Regular,1890.0,585.9,1304.1,983.94
ORD_032630,CUST_01239,2024-11-02,,Cancelled,UPI,BAU Regular,920.0,174.8,745.2,388.61
ORD_032631,CUST_01210,2025-12-30,,RTO,COD,EORS / BFF Event,1690.0,878.8,811.2,797.32
ORD_032632,CUST_08020,2025-08-02,2025-08-06,Delivered,Credit Card,BAU Regular,2330.0,745.6,1584.4,1015.65
ORD_032633,CUST_11641,2025-10-18,2025-10-24,Delivered,UPI,EORS / BFF Event,5950.0,2787.1,3162.9,2845.29
ORD_032634,CUST_00396,2024-10-14,2024-10-20,Delivered,UPI,EORS / BFF Event,6430.0,3283.4,3146.6,3364.6
ORD_032635,CUST_04036,2024-07-05,,RTO,Credit Card,BAU Regular,4280.0,856.0,3424.0,2048.08
ORD_032636,CUST_00752,2025-07-27,2025-07-31,Delivered,UPI,BAU Regular,2520.0,882.0,1638.0,1317.37
ORD_032637,CUST_03136,2025-08-31,2025-09-04,Returned,Credit Card,BAU Regular,1890.0,623.7,1266.3,983.94
ORD_032638,CUST_06526,2025-02-08,2025-02-12,Delivered,COD,BAU Regular,2480.0,372.0,2108.0,1348.39
ORD_032639,CUST_05314,2025-10-27,2025-11-02,Delivered,UPI,EORS / BFF Event,1870.0,841.5,1028.5,927.63
ORD_032640,CUST_04269,2025-12-15,2025-12-18,Delivered,UPI,EORS / BFF Event,5420.0,2113.8,3306.2,2494.8
ORD_032641,CUST_02439,2024-12-17,2024-12-23,Delivered,COD,EORS / BFF Event,2420.0,1379.4,1040.6,1145.42
ORD_032642,CUST_07370,2024-06-25,2024-06-27,Delivered,Debit Card,EORS / BFF Event,860.0,387.0,473.0,363.04
ORD_032643,CUST_06759,2025-01-13,,RTO,COD,BAU Regular,1730.0,432.5,1297.5,869.03
ORD_032644,CUST_07943,2025-12-26,2025-12-29,Returned,UPI,EORS / BFF Event,3240.0,1292.1,1947.9,1641.33
ORD_032645,CUST_09769,2024-08-17,2024-08-21,Delivered,UPI,BAU Regular,620.0,167.4,452.6,328.37
ORD_032646,CUST_08893,2025-04-11,,RTO,UPI,BAU Regular,840.0,126.0,714.0,447.68
ORD_032647,CUST_11634,2025-06-11,2025-06-16,Delivered,UPI,EORS / BFF Event,5180.0,2849.0,2331.0,2567.53
ORD_032648,CUST_01898,2024-06-21,2024-06-24,Delivered,COD,EORS / BFF Event,530.0,190.8,339.2,289.8
ORD_032649,CUST_11541,2025-03-15,2025-03-18,Delivered,UPI,BAU Regular,5420.0,867.2,4552.8,2494.8
ORD_032650,CUST_01913,2024-09-06,2024-09-08,Delivered,COD,BAU Regular,4700.0,752.0,3948.0,2080.28
ORD_032651,CUST_10304,2025-10-07,,RTO,UPI,EORS / BFF Event,1600.0,624.0,976.0,769.38
ORD_032652,CUST_09723,2025-06-21,2025-06-25,Delivered,UPI,EORS / BFF Event,580.0,278.4,301.6,263.61
ORD_032653,CUST_07986,2025-09-17,2025-09-19,Delivered,COD,BAU Regular,750.0,142.5,607.5,393.08
ORD_032654,CUST_08538,2024-06-13,2024-06-18,Delivered,UPI,EORS / BFF Event,3810.0,1723.9,2086.1,1937.35
ORD_032655,CUST_08373,2024-01-27,2024-01-31,Delivered,UPI,BAU Regular,3260.0,499.6,2760.4,1738.71
ORD_032656,CUST_06228,2025-10-05,,RTO,COD,EORS / BFF Event,840.0,436.8,403.2,426.4
ORD_032657,CUST_00470,2024-10-22,2024-10-24,Delivered,UPI,EORS / BFF Event,5710.0,2574.9,3135.1,2663.12
ORD_032658,CUST_06779,2024-06-03,2024-06-07,Delivered,COD,EORS / BFF Event,1720.0,911.6,808.4,942.69
ORD_032659,CUST_04597,2024-03-18,2024-03-24,Delivered,UPI,BAU Regular,6160.0,1931.6,4228.4,2828.11
ORD_032660,CUST_03275,2025-01-13,2025-01-16,Delivered,Credit Card,BAU Regular,750.0,255.0,495.0,329.66
ORD_032661,CUST_05793,2024-05-10,2024-05-12,Returned,UPI,BAU Regular,4150.0,581.0,3569.0,1812.07
ORD_032662,CUST_10375,2025-02-23,,RTO,UPI,BAU Regular,1110.0,288.6,821.4,529.18
ORD_032663,CUST_06767,2025-06-28,2025-07-02,Delivered,UPI,EORS / BFF Event,2810.0,1264.2,1545.8,1314.57
ORD_032664,CUST_11662,2025-01-27,2025-01-31,Delivered,UPI,BAU Regular,8350.0,2122.4,6227.6,4125.39
ORD_032665,CUST_05005,2025-10-31,2025-11-02,Delivered,UPI,EORS / BFF Event,3620.0,1851.2,1768.8,1788.88
ORD_032666,CUST_01890,2024-05-15,2024-05-21,Delivered,UPI,BAU Regular,3530.0,1094.3,2435.7,1817.16
ORD_032667,CUST_03650,2024-12-28,2025-01-02,Delivered,COD,EORS / BFF Event,1270.0,698.5,571.5,615.37
ORD_032668,CUST_01620,2024-05-22,2024-05-28,Delivered,COD,BAU Regular,5400.0,1055.6,4344.4,2651.4
ORD_032669,CUST_08258,2025-10-17,2025-10-19,Delivered,COD,EORS / BFF Event,1540.0,816.2,723.8,690.76
ORD_032670,CUST_01767,2025-11-25,2025-11-30,Delivered,UPI,BAU Regular,5060.0,1505.8,3554.2,2516.51
ORD_032671,CUST_06124,2024-10-29,2024-11-02,Delivered,UPI,EORS / BFF Event,3430.0,1371.6,2058.4,1703.67
ORD_032672,CUST_11259,2024-08-29,2024-09-02,Returned,Debit Card,BAU Regular,3210.0,694.5,2515.5,1541.92
ORD_032673,CUST_05205,2024-08-05,2024-08-08,Delivered,COD,BAU Regular,2370.0,379.2,1990.8,1106.82
ORD_032674,CUST_04760,2025-10-10,2025-10-13,Returned,COD,EORS / BFF Event,8760.0,4455.0,4305.0,4135.07
ORD_032675,CUST_02321,2025-06-05,2025-06-09,Returned,UPI,EORS / BFF Event,2040.0,877.2,1162.8,864.09
ORD_032676,CUST_09219,2025-10-20,2025-10-23,Delivered,Credit Card,EORS / BFF Event,1090.0,403.3,686.7,516.21
ORD_032677,CUST_03550,2024-04-10,2024-04-15,Delivered,UPI,BAU Regular,2160.0,777.6,1382.4,1165.04
ORD_032678,CUST_11918,2024-12-19,2024-12-25,Delivered,Debit Card,EORS / BFF Event,1520.0,623.2,896.8,639.61
ORD_032679,CUST_01865,2025-06-02,,RTO,Debit Card,EORS / BFF Event,1180.0,424.8,755.2,634.75
ORD_032680,CUST_00035,2025-10-27,2025-11-02,Delivered,UPI,EORS / BFF Event,4140.0,2064.7,2075.3,1938.44
ORD_032681,CUST_06360,2024-10-20,2024-10-23,Delivered,Credit Card,EORS / BFF Event,3280.0,1935.2,1344.8,1704.97
ORD_032682,CUST_00784,2024-09-05,2024-09-10,Delivered,Debit Card,BAU Regular,3210.0,714.0,2496.0,1441.51
ORD_032683,CUST_04358,2025-11-07,2025-11-12,Delivered,COD,BAU Regular,790.0,110.6,679.4,422.4
ORD_032684,CUST_05366,2024-02-07,2024-02-09,Delivered,Debit Card,BAU Regular,2670.0,854.4,1815.6,1213.94
ORD_032685,CUST_02886,2024-12-21,,RTO,COD,EORS / BFF Event,6840.0,3392.2,3447.8,3283.57
ORD_032686,CUST_11804,2024-12-10,2024-12-15,Delivered,Credit Card,EORS / BFF Event,2020.0,1070.6,949.4,1019.5
ORD_032687,CUST_04036,2024-05-06,2024-05-08,Delivered,UPI,BAU Regular,1940.0,567.8,1372.2,993.98
ORD_032688,CUST_01621,2024-10-26,2024-10-30,Delivered,Credit Card,EORS / BFF Event,4410.0,1744.1,2665.9,2005.42
ORD_032689,CUST_00500,2025-06-25,2025-07-01,Delivered,Credit Card,EORS / BFF Event,4290.0,1544.4,2745.6,2082.52
ORD_032690,CUST_03637,2024-10-13,2024-10-17,Delivered,Credit Card,EORS / BFF Event,3790.0,1895.0,1895.0,1915.53
ORD_032691,CUST_10033,2024-09-02,2024-09-06,Delivered,UPI,BAU Regular,1730.0,449.8,1280.2,869.03
ORD_032692,CUST_02844,2025-08-08,2025-08-14,Returned,Credit Card,BAU Regular,6540.0,1530.0,5010.0,3189.56
ORD_032693,CUST_07064,2025-12-26,2026-01-01,Delivered,UPI,EORS / BFF Event,1790.0,805.5,984.5,761.26
ORD_032694,CUST_11916,2025-08-06,2025-08-10,Delivered,Credit Card,BAU Regular,9810.0,1310.0,8500.0,4928.96
ORD_032695,CUST_04034,2025-10-03,2025-10-08,Delivered,COD,EORS / BFF Event,13140.0,6338.3,6801.7,6183.83
ORD_032696,CUST_07320,2025-12-01,2025-12-03,Delivered,COD,EORS / BFF Event,2370.0,948.0,1422.0,1106.82
ORD_032697,CUST_07092,2025-08-26,2025-08-29,Delivered,Credit Card,BAU Regular,2120.0,551.2,1568.8,910.19
ORD_032698,CUST_06998,2025-12-22,2025-12-25,Delivered,UPI,EORS / BFF Event,840.0,495.6,344.4,444.74
ORD_032699,CUST_11575,2025-07-11,2025-07-13,Delivered,Debit Card,BAU Regular,5060.0,1104.2,3955.8,2410.74
ORD_032700,CUST_09670,2025-05-21,2025-05-27,Delivered,UPI,BAU Regular,4910.0,982.0,3928.0,2168.75
ORD_032701,CUST_00140,2025-06-11,2025-06-14,Delivered,COD,EORS / BFF Event,720.0,259.2,460.8,380.6
ORD_032702,CUST_00412,2025-10-29,,RTO,COD,EORS / BFF Event,2330.0,978.6,1351.4,1015.65
ORD_032703,CUST_00523,2025-06-05,2025-06-07,Delivered,COD,EORS / BFF Event,4150.0,2324.0,1826.0,1812.07
ORD_032704,CUST_04293,2025-07-22,2025-07-27,Returned,Credit Card,BAU Regular,3850.0,837.7,3012.3,1648.65
ORD_032705,CUST_05284,2024-06-22,2024-06-28,Delivered,Credit Card,EORS / BFF Event,1130.0,406.8,723.2,570.65
ORD_032706,CUST_09928,2025-11-07,,Cancelled,UPI,BAU Regular,2250.0,665.2,1584.8,1040.44
ORD_032707,CUST_07572,2024-12-05,2024-12-07,Delivered,COD,EORS / BFF Event,2100.0,1113.0,987.0,1125.32
ORD_032708,CUST_11999,2024-05-20,2024-05-23,Returned,Credit Card,BAU Regular,6180.0,1030.8,5149.2,3210.54
ORD_032709,CUST_09778,2025-08-24,2025-08-29,Delivered,COD,BAU Regular,5210.0,1875.6,3334.4,2362.66
ORD_032710,CUST_10678,2024-10-08,2024-10-13,Delivered,COD,EORS / BFF Event,2390.0,1386.2,1003.8,1295.01
ORD_032711,CUST_02034,2024-06-06,2024-06-08,Delivered,COD,EORS / BFF Event,3930.0,1729.1,2200.9,1905.92
ORD_032712,CUST_07614,2024-07-18,2024-07-20,Delivered,UPI,BAU Regular,1140.0,387.6,752.4,558.81
ORD_032713,CUST_01665,2024-01-27,2024-02-01,Returned,UPI,BAU Regular,840.0,302.4,537.6,426.4
ORD_032714,CUST_08113,2024-03-17,2024-03-22,Delivered,UPI,BAU Regular,3870.0,1354.5,2515.5,1833.96
ORD_032715,CUST_09928,2025-03-19,2025-03-21,Delivered,Credit Card,BAU Regular,4180.0,956.2,3223.8,2011.03
ORD_032716,CUST_03503,2025-10-13,2025-10-17,Delivered,Debit Card,EORS / BFF Event,4470.0,1653.9,2816.1,2052.55
ORD_032717,CUST_01871,2024-12-05,,RTO,UPI,EORS / BFF Event,2080.0,1185.6,894.4,890.97
ORD_032718,CUST_02783,2025-04-18,2025-04-24,Returned,UPI,BAU Regular,6840.0,1852.8,4987.2,3554.92
ORD_032719,CUST_09928,2025-09-02,2025-09-04,Delivered,UPI,BAU Regular,5800.0,1857.0,3943.0,2794.15
ORD_032720,CUST_06452,2024-10-08,2024-10-13,Delivered,COD,EORS / BFF Event,3960.0,2009.4,1950.6,1844.56
ORD_032721,CUST_06316,2025-05-14,2025-05-16,Returned,Credit Card,BAU Regular,1400.0,490.0,910.0,755.12
ORD_032722,CUST_06759,2024-10-05,2024-10-09,Delivered,COD,EORS / BFF Event,4360.0,2092.8,2267.2,2190.12
ORD_032723,CUST_05808,2025-05-04,2025-05-10,Delivered,UPI,BAU Regular,7130.0,1028.0,6102.0,3312.13
ORD_032724,CUST_10564,2024-06-23,2024-06-26,Delivered,Credit Card,EORS / BFF Event,4070.0,2238.5,1831.5,1991.62
ORD_032725,CUST_05976,2025-12-20,2025-12-25,Returned,UPI,EORS / BFF Event,5780.0,2374.3,3405.7,2583.06
ORD_032726,CUST_07028,2024-03-04,,RTO,COD,BAU Regular,3660.0,695.4,2964.6,1845.99
ORD_032727,CUST_11805,2025-01-04,2025-01-06,Delivered,UPI,BAU Regular,810.0,162.0,648.0,342.35
ORD_032728,CUST_05407,2024-08-11,2024-08-15,Delivered,UPI,BAU Regular,1860.0,576.6,1283.4,1014.04
ORD_032729,CUST_02110,2025-03-26,,RTO,UPI,BAU Regular,5000.0,858.9,4141.1,2277.62
ORD_032730,CUST_06627,2024-11-21,2024-11-27,Delivered,COD,BAU Regular,1230.0,381.3,848.7,524.62
ORD_032731,CUST_08509,2024-08-30,2024-09-03,Delivered,UPI,BAU Regular,2120.0,402.8,1717.2,910.19
ORD_032732,CUST_01440,2024-07-13,2024-07-17,Delivered,UPI,BAU Regular,1630.0,374.9,1255.1,849.55
ORD_032733,CUST_01812,2024-06-05,2024-06-10,Delivered,UPI,EORS / BFF Event,1180.0,590.0,590.0,634.75
ORD_032734,CUST_00367,2025-08-09,2025-08-11,Returned,UPI,BAU Regular,4690.0,1524.5,3165.5,2329.26
ORD_032735,CUST_09099,2024-06-25,2024-06-28,Delivered,UPI,EORS / BFF Event,1270.0,711.2,558.8,615.37
ORD_032736,CUST_02315,2025-07-31,2025-08-03,Delivered,UPI,BAU Regular,4040.0,1010.0,3030.0,1978.17
ORD_032737,CUST_10979,2024-12-24,,RTO,UPI,EORS / BFF Event,1960.0,803.6,1156.4,966.26
ORD_032738,CUST_06111,2024-02-29,2024-03-04,Delivered,COD,BAU Regular,1540.0,261.8,1278.2,690.76
ORD_032739,CUST_11603,2024-05-24,,Cancelled,Credit Card,BAU Regular,4820.0,663.8,4156.2,2310.79
ORD_032740,CUST_04534,2025-10-25,2025-10-30,Delivered,Credit Card,EORS / BFF Event,3470.0,2012.6,1457.4,1715.39
ORD_032741,CUST_11614,2025-03-28,2025-04-02,Delivered,COD,BAU Regular,2960.0,989.8,1970.2,1429.91
ORD_032742,CUST_11804,2024-06-06,2024-06-11,Delivered,COD,EORS / BFF Event,1600.0,768.0,832.0,769.38
ORD_032743,CUST_01465,2025-06-16,2025-06-21,Delivered,COD,EORS / BFF Event,1460.0,773.8,686.2,615.71
ORD_032744,CUST_01430,2025-09-15,2025-09-17,Returned,UPI,BAU Regular,930.0,195.3,734.7,442.31
ORD_032745,CUST_05061,2024-09-21,2024-09-24,Delivered,Credit Card,BAU Regular,4240.0,1049.1,3190.9,2137.92
ORD_032746,CUST_04916,2025-02-14,2025-02-18,Returned,UPI,BAU Regular,4070.0,488.4,3581.6,1991.62
ORD_032747,CUST_07720,2024-08-18,2024-08-21,Returned,COD,BAU Regular,4370.0,961.4,3408.6,2300.48
ORD_032748,CUST_01300,2024-03-07,2024-03-10,Delivered,UPI,BAU Regular,5560.0,1180.4,4379.6,2649.49
ORD_032749,CUST_09282,2024-10-28,2024-11-03,Returned,UPI,EORS / BFF Event,3700.0,1470.5,2229.5,1704.58
ORD_032750,CUST_02585,2025-07-15,2025-07-21,Delivered,COD,BAU Regular,1060.0,392.2,667.8,543.66
ORD_032751,CUST_01682,2024-12-10,2024-12-16,Delivered,UPI,EORS / BFF Event,1450.0,522.0,928.0,692.53
ORD_032752,CUST_09778,2024-10-31,2024-11-05,Delivered,UPI,EORS / BFF Event,1380.0,731.4,648.6,637.52
ORD_032753,CUST_00948,2024-10-12,2024-10-15,Delivered,UPI,EORS / BFF Event,2550.0,1300.5,1249.5,1218.49
ORD_032754,CUST_08613,2024-12-10,2024-12-16,Delivered,UPI,EORS / BFF Event,1230.0,664.2,565.8,524.62
ORD_032755,CUST_01272,2024-09-09,2024-09-15,Returned,UPI,BAU Regular,4270.0,1257.1,3012.9,2060.35
ORD_032756,CUST_09033,2025-04-06,2025-04-09,Delivered,UPI,BAU Regular,3100.0,1085.0,2015.0,1481.52
ORD_032757,CUST_09758,2024-02-21,2024-02-27,Delivered,Debit Card,BAU Regular,3660.0,658.8,3001.2,1845.99
ORD_032758,CUST_06841,2025-08-31,,RTO,COD,BAU Regular,2020.0,727.2,1292.8,1019.5
ORD_032759,CUST_04128,2024-05-31,2024-06-02,Delivered,UPI,BAU Regular,8790.0,2254.1,6535.9,3959.03
ORD_032760,CUST_02766,2025-04-25,2025-05-01,Returned,Debit Card,BAU Regular,930.0,167.4,762.6,442.31
ORD_032761,CUST_09928,2024-12-06,2024-12-12,Delivered,Credit Card,EORS / BFF Event,940.0,460.6,479.4,482.89
ORD_032762,CUST_01210,2025-07-31,,RTO,COD,BAU Regular,2890.0,520.2,2369.8,1484.16
ORD_032763,CUST_11775,2025-09-17,2025-09-21,Delivered,UPI,BAU Regular,1540.0,231.0,1309.0,690.76
ORD_032764,CUST_09532,2024-06-16,2024-06-19,Delivered,UPI,EORS / BFF Event,2980.0,1430.4,1549.6,1347.84
ORD_032765,CUST_08345,2025-06-02,2025-06-07,Returned,UPI,EORS / BFF Event,4150.0,1660.0,2490.0,1812.07
ORD_032766,CUST_11911,2024-06-09,2024-06-11,Delivered,UPI,EORS / BFF Event,2370.0,1374.6,995.4,1266.19
ORD_032767,CUST_08322,2024-04-16,2024-04-22,Delivered,UPI,BAU Regular,6340.0,1637.3,4702.7,3170.31
ORD_032768,CUST_01197,2025-11-23,2025-11-28,Delivered,Credit Card,BAU Regular,6930.0,1890.1,5039.9,3650.04
ORD_032769,CUST_03715,2024-05-23,2024-05-26,Delivered,UPI,BAU Regular,5210.0,989.9,4220.1,2582.76
ORD_032770,CUST_06854,2024-06-28,2024-07-03,Returned,Credit Card,EORS / BFF Event,2640.0,1392.0,1248.0,1301.9
ORD_032771,CUST_06759,2024-04-22,2024-04-24,Returned,COD,BAU Regular,5650.0,1502.5,4147.5,2973.19
ORD_032772,CUST_00155,2024-12-16,2024-12-18,Delivered,Credit Card,EORS / BFF Event,3860.0,1936.5,1923.5,1871.49
ORD_032773,CUST_03051,2025-11-13,,Cancelled,Debit Card,BAU Regular,870.0,182.7,687.3,444.13
ORD_032774,CUST_08998,2024-07-24,2024-07-26,Delivered,UPI,BAU Regular,1600.0,240.0,1360.0,769.38
ORD_032775,CUST_07893,2025-02-01,2025-02-07,Delivered,UPI,BAU Regular,810.0,105.3,704.7,342.35
ORD_032776,CUST_10950,2024-11-05,2024-11-10,Delivered,UPI,BAU Regular,3840.0,1220.8,2619.2,1772.84
ORD_032777,CUST_11658,2024-09-26,2024-10-02,Delivered,UPI,BAU Regular,2390.0,406.3,1983.7,1295.01
ORD_032778,CUST_10636,2025-02-28,2025-03-03,Delivered,COD,BAU Regular,1110.0,144.3,965.7,474.27
ORD_032779,CUST_06517,2025-02-16,2025-02-18,Delivered,UPI,BAU Regular,930.0,130.2,799.8,442.31
ORD_032780,CUST_06404,2024-10-09,2024-10-15,Delivered,COD,EORS / BFF Event,4270.0,2026.6,2243.4,1913.43
ORD_032781,CUST_04354,2025-10-05,2025-10-10,Delivered,Credit Card,EORS / BFF Event,1200.0,576.0,624.0,648.91
ORD_032782,CUST_10950,2024-02-12,2024-02-15,Delivered,UPI,BAU Regular,7570.0,1401.6,6168.4,3590.39
ORD_032783,CUST_10159,2024-03-12,,RTO,COD,BAU Regular,4220.0,1399.4,2820.6,2012.67
ORD_032784,CUST_09530,2025-12-27,,RTO,UPI,EORS / BFF Event,5010.0,2699.9,2310.1,2247.59
ORD_032785,CUST_09529,2025-07-12,2025-07-17,Delivered,COD,BAU Regular,1460.0,394.2,1065.8,615.71
ORD_032786,CUST_10375,2025-08-28,2025-09-02,Delivered,COD,BAU Regular,3910.0,851.0,3059.0,1968.3
ORD_032787,CUST_11186,2025-03-28,,RTO,COD,BAU Regular,3390.0,813.6,2576.4,1643.77
